# x0,tempo, beats, chroma_stft, rmse,spectral_centroid, spectral_bandwidth, rolloff,zero_crossing_rate, mfcc1, mfcc2, mfcc3, mfcc4, mfcc5, mfcc6, mfcc7, mfcc8, mfcc9, mfcc10, mfcc11, mfcc12, mfcc13, mfcc14, mfcc15, mfcc16, mfcc17, mfcc18, mfcc19, mfcc20, y0, y1,y2,y3
0.000000000000000000e+00,-1.109881215268839094e+00,-9.226473738932288171e-01,1.502488358088641229e+00,1.505097601104262051e+00,1.209077027534869869e-01,-1.255825900578816656e-01,3.812823309302783986e-02,2.201461274771430165e-01,1.021114355352292113e+00,-8.081083128073270061e-02,-1.292081114658517382e+00,1.872865893297394724e+00,3.024500395842475431e-01,1.088894238062027231e+00,-1.132740268041105614e+00,1.108512346589652919e+00,-5.563266247899080474e-02,1.378321389919274553e+00,2.223138335863429349e-01,1.646157021886538896e+00,-1.027255565373954793e+00,7.304672757368190217e-01,-3.925229329944281420e-01,5.628986950882525209e-01,-7.958765669883235416e-01,-4.013005438602901820e-01,-7.675499364468062469e-01,-2.667213352137467464e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,8.345925155382388771e-01,6.387558742337737794e-01,-1.195462781217630388e+00,-1.033800246844092996e+00,-1.202607694732308108e+00,-9.239787363074457582e-01,-1.247152142988797285e+00,-1.237477986978564592e+00,-1.240675160767238827e+00,9.153695634710714568e-01,1.180517728148514411e+00,-2.941460252744357851e-01,-4.484774169322677806e-01,1.287769855413924969e-01,5.041133755666149519e-01,-1.999611045643399365e-01,3.941784679081845599e-01,-5.049666498766745004e-01,-6.238153819485675600e-01,-1.550376047125543721e-01,-1.055014093883300141e+00,-2.039074931257008227e+00,-2.208027062621105596e+00,-2.051417502493938283e+00,-2.761287380637214017e-01,3.921143093297257964e-01,1.023214368928385909e+00,-1.600441279001745931e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.022582532862224974e-01,3.548643745743187972e-01,-3.139892182589349989e-01,1.227329140035076760e+00,8.865119060633369630e-01,8.575981698664953967e-01,1.017688217837851239e+00,5.511078839380475491e-01,7.223900382140796550e-01,-7.692586444620265196e-01,4.644138787894271370e-01,-2.731532255111836921e-02,-1.332917506462583557e+00,5.021152908645230006e-01,-8.255020641173212992e-01,7.929650998666609718e-01,-8.892416040083018780e-01,1.239918077202307067e+00,-8.988368889635804937e-01,1.338367209736886609e+00,-7.642748893035957725e-01,1.599888602357794509e+00,-1.440975579544441665e+00,-3.236102073032941506e-01,-1.566915927205842163e+00,8.536939347964433988e-02,4.072858699780516067e-01,3.981012966087191796e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.136141917642008892e+00,1.277511748467547559e+00,-1.296894972348010766e+00,-7.732480289388381500e-01,-1.024546187069578007e+00,-1.340038251417134285e+00,-1.100809585409749269e+00,-6.198867648245706130e-01,-4.346068618718716414e-01,1.666058912141254789e+00,-1.199718463391969525e+00,-6.738137550357219396e-01,-6.769322877272553329e-01,-8.566171282765377981e-01,-6.226145431357071880e-01,-7.639815235094215007e-01,-7.368781249143858680e-01,-6.469360791985626635e-01,-3.887682906799331817e-01,-4.348561570632371032e-01,1.780668770763739750e-01,-1.595945908831089555e-01,3.344891747957905448e-01,1.750025364993652299e-01,8.766131866949889995e-01,-2.410487630938047410e-01,4.599916997835585830e-01,-1.625169462174795632e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.219585319618274433e-01,4.968101244040463160e-01,1.647599734496011381e+00,1.576892651345460639e-01,2.349116206492466441e-01,4.142567224174794477e-02,2.537706299711972591e-01,4.062177143144430902e-01,6.234198384290491335e-01,-1.276362727147772602e-01,-1.156242844699196581e+00,1.156629210831580767e+00,-5.826167745972032908e-01,1.432030705521018632e+00,-2.324264783473954932e-01,1.358544765483338024e+00,-3.955439303642047100e-01,1.378178631516205677e+00,-6.167021093148104642e-04,9.644167041634590376e-01,1.662958138581980411e-02,1.119135384786329457e+00,-2.323401595557648691e-01,7.587911530846753738e-01,-2.329267138427446870e-01,2.168012152933044556e-01,7.554862848325492042e-01,1.304007475588987885e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,-9.746927278250952509e-02,7.097287491486375943e-02,1.694949613693075952e+00,1.356796553597939381e+00,4.078659929055379330e-01,4.027154642995420808e-01,4.500987262338111417e-01,3.577942893128640001e-01,7.710208877074083977e-01,-6.061113978130494573e-01,-2.209215678788525039e-01,1.235717480304586058e+00,2.547918749372212743e-01,1.532685878823316417e+00,-8.163745117723628653e-01,1.384839055908999805e+00,-8.374710776535838619e-01,1.030424682191287467e+00,7.301636907870617810e-02,1.389185784419975311e+00,-1.001450152801767746e-01,1.192224796622197269e+00,-2.720638657078805478e-01,1.440279967814213080e+00,-3.630536527897766930e-01,8.308039668008057044e-01,-4.425771915753393126e-01,6.807584803837748444e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-2.145837621533920547e+00,-1.916267622701321338e+00,-4.393848034636675948e-01,-8.539852247167514787e-02,-8.113298384988757439e-01,-3.052298401618864787e-01,-5.806908054518817863e-01,-1.230255984737056663e+00,-1.106195753809976617e-01,7.845820997245450679e-01,8.756967183267109212e-01,7.112938938147923551e-01,-2.991571817553711488e-01,7.912166151875246189e-01,-6.380358707289150999e-01,7.935167443298948298e-01,-6.622863770414836315e-01,3.431804761540681592e-01,-1.237176390748489369e-01,5.438509167987338744e-01,-6.346971406794921222e-01,8.812583507639722979e-01,-4.887921991906965524e-01,2.176634376609436206e-01,-9.010811928852756614e-01,1.329203495524144740e+00,-4.659036621789059418e-01,-7.931829031297227273e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-2.798291878887425033e-01,-1.419457498297275189e-01,8.020408933910436744e-01,1.110692065279202501e+00,1.032595782346786617e+00,6.565631772417540590e-01,9.922503938178084404e-01,1.484726722183734360e+00,1.173106818978170374e+00,-7.956783795661267478e-01,-8.169626962489258126e-01,1.450657956379002196e-02,-1.491223399950624584e+00,6.976700113893994359e-01,-1.851656892343143124e+00,9.985802591872104950e-01,-1.204362880837509087e+00,1.362486075309951028e+00,-1.266894521693499920e+00,1.429922622138265709e+00,-1.491012572616414289e+00,9.947316289979046822e-01,-2.007683440571427447e+00,-2.743027570990130837e-01,-2.181290283399713648e+00,-2.815967527437979734e-01,-1.413496286609106756e+00,1.447441038419476023e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,-9.962431400918021485e-01,-9.936202488080926321e-01,9.307581263855178033e-01,8.339912389808004090e-01,2.421490100092251740e+00,2.657056618566237205e+00,2.619182623875401905e+00,1.542522745662173067e+00,1.063604015898182986e+00,-1.749133065789753916e+00,1.659044166089440830e+00,-1.494582049248369016e+00,1.692632479800835421e+00,-9.880733970229634844e-01,8.417466245221152388e-01,-6.182350278645426522e-01,5.781362037942607834e-01,-5.135458472693168464e-01,1.595489423091631664e+00,-1.316260803991940342e+00,4.237648561849257645e-01,-2.826522466745767792e-01,3.798316594017820402e-01,-5.190221819425446803e-01,6.820567061678206588e-01,-7.986467034754282102e-01,-2.882053140247251566e-01,1.667442350321850231e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,-1.863481082232347541e+00,-1.632376123041866300e+00,-6.647282817657929055e-02,-2.770996823923920771e-01,-6.168553094954138949e-01,-2.441513116881350448e-02,-2.926868075723463858e-01,-1.032871261424485487e+00,-2.973137994981358556e-01,4.027505968074939768e-01,1.029521464315031221e+00,7.392962951736312127e-02,4.243200367813668716e-01,6.860947168544129227e-01,-1.447409588728743590e-01,1.388522130905593288e+00,-1.384401625837512195e-01,6.094125888525268042e-01,2.949556307833548496e-01,3.492176715195980385e-01,5.891821382736978086e-01,6.432186648485220815e-01,-3.147710106762848792e-01,8.916366392329271029e-02,7.945745776202491895e-01,8.547946897778851971e-02,6.889877813016267449e-01,5.055201474293790076e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
