# x0,tempo, beats, chroma_stft, rmse,spectral_centroid, spectral_bandwidth, rolloff,zero_crossing_rate, mfcc1, mfcc2, mfcc3, mfcc4, mfcc5, mfcc6, mfcc7, mfcc8, mfcc9, mfcc10, mfcc11, mfcc12, mfcc13, mfcc14, mfcc15, mfcc16, mfcc17, mfcc18, mfcc19, mfcc20, y0, y1,y2,y3
0.000000000000000000e+00,3.219585319618274433e-01,4.968101244040463160e-01,7.484718243749115540e-01,2.558816842550358239e-01,3.053590981291265938e-01,6.338724210056227992e-01,6.488183211290022845e-01,-2.091728977382603105e-01,5.699396908431835218e-01,-3.502448659725563296e-01,1.269624530292958187e-01,8.075925640593554222e-01,-3.655989705534995471e-01,2.211436509019188978e+00,-1.406884890706025237e-01,1.980575427595756111e+00,-1.067124713241250022e+00,7.642082803579783867e-01,-2.488872230614143977e+00,5.339921291105743650e-01,-5.548117907383086633e-01,7.791372416309486626e-01,-2.261132904514997044e+00,2.145079819541131083e-01,-5.050580573970452347e-01,3.566474754723921725e-01,-3.531798894883912410e-01,1.188966569024142661e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.728577402343818514e+00,-1.561403248127002596e+00,-2.392434160326547821e-01,-7.250570952360706478e-01,-1.227166433656976308e+00,-7.656345655371993297e-01,-1.065414333226717414e+00,-1.577302200483757799e+00,-8.058973868939780516e-01,8.813270085387443498e-01,8.858197374010005065e-01,8.167494675832347450e-01,-1.922769401840725839e-02,6.454394586884213414e-01,1.255697849850216485e+00,8.445788502112859808e-01,-4.153430842123445599e-01,1.049369575488380502e+00,9.548612430714173982e-01,7.330511142002562597e-01,1.078096592862576752e+00,-2.260336097516897347e-01,1.273977951269841535e-01,7.399247545756258981e-01,2.784019305763759111e-01,7.395792222906216740e-01,3.735993138084938159e-01,2.429113212727737874e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.315162899459615620e+00,-1.206538873552683855e+00,8.890405821917527485e-01,5.127179259723142479e-01,-3.377861066919103372e-01,-3.816854359481580694e-02,-1.430840904224329191e-01,-8.215726806078458289e-01,4.624431857548035874e-01,3.546571781092684450e-01,-1.882418220688235055e-01,7.299681093396972464e-01,-4.998130057054455677e-01,5.724987609359860619e-01,-1.321380409926722566e+00,1.359610572683910501e+00,-3.862224518389632544e-01,1.746960672426309591e+00,1.216805975286079644e-01,5.989735484027350898e-01,-1.287141367449376572e+00,8.091920505115606232e-01,-1.420652905514718511e-01,-4.058835700972865945e-01,-5.708603711751720766e-01,6.654007744772103550e-01,1.737656219354575038e+00,-2.954854537623041177e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.315162899459615620e+00,-1.277511748467547559e+00,-9.439873883783383990e-01,-5.988003023032132388e-01,-1.104955887177370144e+00,-9.420894470852936298e-01,-9.814705863814883191e-01,-1.140241028821086910e+00,-9.783319094673021965e-01,-8.736293411128326358e-02,1.039881536394544836e+00,1.056786641597725618e+00,1.691528117054166280e+00,-4.861580615237361402e-01,1.776447809256770372e+00,-6.135688052290412253e-01,1.312968581939417900e+00,-5.747574949981295589e-01,1.751946347223829026e+00,-9.774809112581706039e-01,1.275324639254601822e+00,3.389595550700703619e-01,1.612024652019988125e+00,5.722884288894977134e-01,-3.381354432001393295e-02,1.337270580243044571e-01,2.454476128944969027e+00,1.175099681157737885e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.022582532862224974e-01,2.129186247445912783e-01,1.239862144405630140e+00,1.587129647609603289e+00,8.464562908711139588e-01,1.012867732340274385e+00,8.617153204738120520e-01,5.125872043922760080e-01,1.214867437546666817e+00,-8.964884572087421510e-01,4.296324489379282352e-01,-1.487981441086054513e-01,9.481539724052293616e-01,-7.799035359541139911e-01,8.075819086518222223e-01,2.202340723867753647e-01,8.962671720375382511e-01,1.192398523955981310e-01,1.217506723758093878e+00,8.486905339379391400e-02,1.658719127078949196e+00,6.147251573283841752e-01,2.421779641017907936e-01,-8.467870275054981133e-02,1.185377873291282302e-01,-1.078769969466104733e-01,-1.971203816147273358e-01,1.823154603345752134e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,-2.041159099646508768e+00,-1.987240497616185264e+00,1.069949261671895080e+00,-2.179093276163226733e-01,-1.410646456630722412e+00,-1.290742614426053647e+00,-1.325883924204288355e+00,-1.561997957506600976e+00,-5.512031245043635952e-01,1.616377354263802468e+00,5.116833848173122368e-01,-4.757249239219737968e-01,9.813952188922727693e-01,6.086180300173635871e-01,8.300801790657895696e-01,4.757234399074137254e-01,1.240119277964265798e+00,3.982238813061266258e-01,4.602790017948485968e-01,3.694905150166244434e-01,3.258131884298059444e-01,-3.561811593288818356e-01,-8.537486521017102759e-02,-7.018137821787348019e-01,1.368004992710976919e-01,-7.926587061055093697e-01,8.685245347802603155e-02,-5.637644890932267394e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.022582532862224974e-01,2.129186247445912783e-01,1.926877311300094764e+00,1.024699903355123620e+00,2.600996885063023178e+00,2.243361258772161193e+00,2.395598950147804551e+00,2.730892211451799056e+00,1.351802347858839459e+00,-1.861037003394793832e+00,8.762151720106596819e-01,-1.568867646539557237e+00,1.604004186837506563e+00,-3.244021812121337667e-01,1.313911057752889411e+00,-2.294725343996960876e-01,1.263967807014350075e+00,-6.389536932058871299e-01,1.674778367347565355e+00,-5.906278691541948511e-01,-6.227749018433073602e-02,2.727295749602746122e-01,1.001691927960298489e+00,4.656910191040718461e-01,8.342851592119089332e-01,-2.753106808361199809e-01,8.412161499015184951e-01,5.837682564887467646e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,-9.746927278250952509e-02,-1.419457498297275189e-01,9.603976131606022371e-01,-4.177135065550555693e-01,1.624252976397798712e-02,3.152103393594937186e-01,2.246972990612746968e-01,-1.332618520169253085e-01,5.706021076611137582e-02,3.175136962386050643e-02,3.343109959401697751e-01,1.518261476631687090e-01,-5.372849335061739007e-01,1.217803927777237671e+00,-8.276376260694627840e-01,9.272946520441385232e-01,-1.055026062354934124e+00,8.372058799117868544e-01,-8.651296938125414560e-01,1.088991909083943943e+00,-1.078842294087146714e+00,1.137714585898669473e+00,-9.729639218414705137e-01,9.138463831041329088e-01,-1.151871794812455274e+00,3.814841401693657708e-01,-8.110318156970028891e-01,-1.369577709166663881e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,-4.469924434027898186e-01,-4.258372494891825566e-01,-2.238761962995167720e-01,-1.984695199973187663e-01,-1.000412073603109020e+00,-6.904284199421842905e-01,-9.697919226555918870e-01,-1.064960157810576291e+00,-1.808134298297210396e-01,1.300104052870765026e+00,4.137624484994622542e-01,-3.350519724632864405e-01,9.401663231340935400e-01,-6.234680608747993347e-01,1.223258413008405210e+00,-4.821649849868647753e-01,4.689837601958651847e-01,-6.536953366534792309e-01,5.625045278671149118e-01,-3.297768576587113976e-01,1.340973990228033763e+00,-6.192662482797680612e-01,1.618816668807095516e+00,6.763249493702454540e-01,7.037100557279772906e-01,5.522155288054949596e-01,1.728834171905855976e+00,-6.538847946099725084e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-8.741874297164660135e-01,-8.516744989783651132e-01,-2.310457932960093164e+00,-4.768183493518537430e-01,-2.077428956070657973e-01,-1.206919101473026057e+00,-5.995493271800629298e-01,9.499084481578264905e-01,-1.109245244295174571e+00,-2.521142278585994378e-01,-8.521559877757336476e-01,1.041544506973278716e+00,1.206201014730685195e+00,2.631654879391899793e-01,-4.086017197604631113e-01,-9.256350183907847695e-01,1.862173675817634821e+00,7.382568906655306851e-01,-7.253894648298324643e-01,-9.729533174611068591e-02,1.915277482148730170e+00,-3.244537243398189497e-01,7.999887819321842564e-01,-3.541134082868119259e-01,2.227987614916358439e+00,2.381414311525448468e+00,1.404469425956855755e-02,-3.912109587851325121e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-2.798291878887425033e-01,-1.419457498297275189e-01,2.965378907990165458e-01,1.604014215611331506e+00,-6.978823603467245729e-01,-6.018268769616356151e-01,-5.761651892054830970e-01,-8.489602735957255675e-01,6.124274264315522354e-01,8.015125484894135566e-01,-5.073469636310870001e-01,1.158829994347237768e+00,3.513604975995105462e-01,5.948921970965913575e-01,-4.832508000327958575e-01,8.448684013419096583e-01,-9.460414079569060553e-01,5.045021513691251291e-01,-5.654007655308901370e-01,8.799865867386214013e-02,-1.711445394427344446e-01,-1.738193511356599663e-01,5.060589627738742990e-01,3.514374694831433055e-01,-5.864839034218711777e-01,4.608539088114152471e-01,1.245772422055201556e+00,3.674487180730208295e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.495561955263631670e+00,-1.206538873552683855e+00,-2.234602482733379691e+00,-1.683954940700244096e+00,-1.280549387269208195e+00,-1.306456560871395833e+00,-1.440708031195265360e+00,-9.456070681351291807e-01,-2.734219463075408640e+00,1.052215008637966243e+00,6.421010810119587298e-01,-1.700298453094213347e+00,5.924406688943493204e-01,-1.324627011088739703e+00,4.988091903663937066e-01,-1.492152260620687620e+00,-1.437552733628912893e-01,-1.839230374759708742e+00,5.727380430197338140e-02,-2.087387288585671907e+00,-4.023830324009434745e-01,-7.592048322338452726e-01,8.721427191737242124e-01,7.890888319390670924e-01,2.093604893842365477e+00,5.940294336213412796e-02,-5.143890812858028516e-01,-9.065572476538676094e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.859860482691061856e+00,1.916267622701321338e+00,-1.196735782355645039e+00,-9.064309127016342282e-01,-8.961998216292658137e-01,-1.009880685440778691e+00,-9.534106932329037276e-01,-6.181462822899138621e-01,-5.707819103462850041e-01,1.232767664956506248e+00,-9.150056911744237631e-01,-4.125959291098280635e-01,1.146573738887815136e-01,-1.459990902690237347e+00,5.657126027650439815e-01,-1.254196217571603489e+00,7.101030785714201876e-01,-1.273243212714469941e+00,2.635509503123612540e-01,-4.903522150156645054e-01,1.439096377667154592e+00,-4.785300068812539664e-02,9.402283689878929707e-01,2.491436941996929277e-01,1.090260878302477643e+00,3.688657549304222849e-01,2.510611353393715772e-01,-1.174945930023424623e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.022582532862224974e-01,7.097287491486375943e-02,4.733083525690283122e-01,1.994368206004212551e-01,2.952372742877402700e-01,3.028816408988197484e-01,4.311007897871404482e-01,9.909256635978959393e-02,5.950986016080404006e-01,-2.855412069721757762e-01,-4.666954503762328899e-01,1.574355791080007894e+00,-6.490245544105399667e-01,1.711887637022944997e+00,-7.670606161410464807e-01,1.402958857887634858e+00,-5.990919038175074318e-01,1.113651278915535059e+00,-1.698805334300918624e+00,7.228346076941001286e-01,-4.021544128688800401e-01,6.101571768225918513e-01,-1.414551418318139797e+00,3.229688146683905581e-01,-2.905281900054407784e-01,1.265881713040037382e-01,2.290278764407742973e-01,-4.021121487434504149e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.219585319618274433e-01,5.677829993189100755e-01,-6.792113539202636607e-01,-8.169249168127676874e-01,-1.126363438128291872e+00,-1.472025561275269734e+00,-1.199729690283642292e+00,-7.086513740920796778e-01,-4.181237390612411176e-01,1.991170126665396500e+00,-1.356999475826530688e+00,-6.614135589573728602e-01,-5.434359893290108268e-01,-8.431048539114929241e-01,-6.197629192717271085e-01,-7.365667021277555460e-01,-8.881442401335930548e-01,-7.986818401951417679e-01,-3.113908059371997550e-01,-1.213192204369544364e-01,1.883752297815611820e-01,-1.099383918757099315e-01,6.190873553955357211e-01,2.713067794239564234e-01,9.987386922998930938e-01,-2.186676050711432728e-01,6.322092755332612279e-01,-1.180272516330068910e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-2.798291878887425033e-01,-1.419457498297275189e-01,3.242247347307808392e-02,6.935944836885954423e-01,-5.712095826305334523e-01,-5.289644375717457159e-01,-5.331986453874806298e-01,-7.379394939856187552e-01,2.240715717143986485e-01,4.946865374407110605e-01,-4.351291143512341364e-01,1.157193688013242294e+00,8.969037119087791554e-01,3.799182781760122030e-01,-9.062216875832851404e-02,8.565120178803189432e-01,-9.119359431194244969e-01,8.062050213552202083e-01,-5.099456580738116473e-01,9.750151070323717084e-01,6.453661163207661255e-01,1.832769386601285910e-01,3.760262042502983681e-01,5.974212427260940927e-01,1.896477389414229220e-01,5.228466087405684304e-01,1.364684671539305061e+00,3.494969217808798212e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
